2072	MIT本科课程体系及对软件工程课程的启示	苏统华	计算机教育	2014-11-10	期刊	0	70	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYJS201421033&DbName=CJFDLAST2014&DbCode=CJFQ	详述麻省理工学院(MIT)的电子工程与计算机(EECS)系本科课程体系,通过2位学生的真实选课实例对课程体系的实践予以说明;分析软件工程方向课程间的关联,总结EECS系课程体系对工科类院校的启示。	MIT ； EECS ； 课程体系 ； 软件工程 ； 工科院校 ；
2073	软件工程项目指导教学改革与探讨	杨金龙	教育教学论坛	2014-10-01	期刊	1	16	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYJU201440031&DbName=CJFDLAST2014&DbCode=CJFQ	项目指导教学模式已成为软件工程课程教学的主流模式,但如何应用项目指导教学,提高教学效率仍是一个值得探讨的课题。本文对软件工程课程存在的问题进行分析,提出以教师为核心,学生为主体,从案例设计、问题引导和项目实战等几个方面展开讨论,为下一步提高新时期软件工程教学效果奠定基础。	软件工程 ； 教学改革 ； 项目指导 ； 模块渐增 ；
2074	高职教育与远程开放教育一体高校发展非学历继续教育的思路探析——以武汉软件工程职业学院为例	杨玲	教育教学论坛	2014-10-15	期刊	0	56	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYJU201442007&DbName=CJFDLAST2014&DbCode=CJFQ	在国家大力发展职业教育,整合各类教育资源的大背景下,出现了一批由高职和电大合并组建的高校。这批高校集高职教育和远程开放教育资源于一身,其中很多学校正借助多年的办学经验和良好的软硬件条件积极申报全国100所骨干高职院校(以下简称骨干校)和开放大学。随着这些学校骨干校和开放大学建设工作的不断推进,在党和国家大力发展继续教育,构建终身教育体系,推进学习型社会建设的方针指引下,非学历继续教育日益彰显其学历教育不可替代的作用。本文以武汉软件工程职业学院(以下简称武软)为例,对我国普通高校开展非学历继续教育现状进行了研究,对武软非学历继续教育的发展现状、面临的困境与挑战进行分析,提出了高职教育与远程开放教育一体高校如何抢抓骨干校和开放大学建设机遇发展非学历继续教育的思路。	高职教育 ； 开放教育 ； 非学历教育 ； 发展思路 ；
2075	软件工程专业人才培养模式改革与实践	徐洪智	电脑编程技巧与维护	2014-11-18	期刊	1	33	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DNBC201422058&DbName=CJFDLAST2014&DbCode=CJFQ	人才培养模式是教育质量的首要问题,为提高教育质量,培养符合社会需要的工程应用型人才,需要对培养模式进行改革。结合我校对软件工程专业进行改革与实践的情况,从教育思想观念、人才培养目标、专业课程体系、实践教学体系、校企合作教育模式、工程教育师资队伍、实践教学平台、教学质量评价体系等方面对专业人才培养模式进行了探讨。	软件工程 ； 培养模式 ； 改革 ； 实践 ；
2076	校企共建软件工程专业教学质量评价体系	张彬连	电脑编程技巧与维护	2014-10-18	期刊	0	31	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DNBC201420064&DbName=CJFDLAST2014&DbCode=CJFQ	在教学中实施教学质量评价,可促进教师进行教学改革、优化教学设计,提高教学质量。基于校企合作人才培养模式,从教学环节评价体系和教学质量评价主体两方面,讨论了软件工程专业教学质量评价体系的构建。	校企合作 ； 软件工程专业 ； 教学质量 ； 评价体系 ；
2077	高职《连锁经营管理》课程“校企交替分段式”教学模式改革实践研究——以武汉软件工程职业学院为例	陈甦	当代经济	2014-11-08	期刊	1	22	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DAJJ201421041&DbName=CJFDLAST2014&DbCode=CJFQ	高职连锁经营管理专业具有较强的社会性和实践性,如何构建科学合理、务实高效的"校企交替分段式"教学模式,为企业培养理论、实践紧密结合的高素质应用人才成为专业建设和教学模式改革的重点。本文以武汉软件工程职业学院为例,对其在"校企交替分段式"教学模式改革方面的实践探索进行了分析和总结,以期为其他院校本专业的教学模式改革和发展提供借鉴和参考。	高职 ； 连锁经营管理 ； 教学模式 ； 校企交替分段式 ；
2078	以乐一项目为依托的计算机软件工程的思考	陆中	中小企业管理与科技(下旬刊)	2014-11-25	期刊	0	6	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZXQX201411191&DbName=CJFDLAST2014&DbCode=CJFQ	以软件工程项目过程为依托,结合乐一项目,探讨软件工程的实施过程,总结工作中的经验,以提高今后的工作效率。	软件工程 ； 系统设计 ； 系统开发 ；
2079	软件工程标准化现状及分析	贺明	无线互联科技	2014-09-15	期刊	0	27	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WXHK201409052&DbName=CJFDLAST2014&DbCode=CJFQ	信息化的飞速发展,计算机成为家庭必需品,在各行各业得到了广泛的使用,并一定程度上推动了我国经济各项事业的发展,提高我国社会化与工业化进程。在计算机信息技术中发挥主要作用的是软件工程,直接关系到信息系统的正常运行。本文主要针对软件工程的标准化现状进行分析,探讨软件工程标准化的未来出路。	软件工程 ； 标准化 ； 现状分析 ； 出路研究 ；
2080	软件工程在电信工程管理系统中的应用分析	张炜	无线互联科技	2014-09-15	期刊	0	8	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WXHK201409056&DbName=CJFDLAST2014&DbCode=CJFQ	在信息化发展的今天,电信行业逐渐将重点放在电信工程管理系统的开发和应用上,电信工程管理系统主要是运用计算机软件技术对电信工程建设管理进行系统性和全面性的数据处理,并提供准确可靠和可供参考的数据及信息,因而软件工程在电信工程管理系统中具有广泛的应用。	软件工程 ； 电信工程 ； 管理系统 ； 应用 ；
2081	浅析计算机软件工程的维护措施和方法	李茂平	无线互联科技	2014-09-15	期刊	1	15	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WXHK201409057&DbName=CJFDLAST2014&DbCode=CJFQ	随着信息化时代的到来,计算机已经广泛运用于各行各业,家庭计算机覆盖面也不断扩大。计算机的迅速推广一方面给我们的生活带来了极大的便利,另一方面也加大了信息泄露的风险,因此做好计算机软件工程的维护工作至关重要。本文将从维护计算机软件工程的重要性、维护计算机软件工程的措施以及在维护过程中应注意的问题等方面来具体分析。	计算机软件工程 ； 维护措施 ； 杀毒软件 ；
2082	软件工程标准化现状探讨	刘孝云	电子技术与软件工程	2014-08-01	期刊	2	20	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DZRU201415074&DbName=CJFDLAST2014&DbCode=CJFQ	推动软件技术的发展,不仅是时代发展的要求,更是人们日常工作、生活的现实需求。软件工程是计算机技术中的重要组成部分,是信息化发展的源泉,因此,软件工程标准化,已成为大多数国家关注的问题。	软件工程标准化 ； 软件工程 ； 需求 ；
2083	关于汇编语言和C语言在软件工程中的应用研究	劳胜领	电子技术与软件工程	2014-08-01	期刊	1	21	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DZRU201415218&DbName=CJFDLAST2014&DbCode=CJFQ	汇编语言和C语言在软件工程中是应用较为广泛的两种计算机语言,汇编语言实质上是一种直接面向机器的低级语言,C语言实质上是一种结构式的高级语言,其通用性,实用性和语句表达能力都较强,其在系统开发与应用软件的开发中应用较为普遍。在现实的软件工程中,汇编语言和C语言各有本身的优点和缺点,本文试图在具体的软件工程中融合这两种语言的优点,克服其缺点,把汇编语言和C语言综合而高效的利用起来。	汇编语言 ； C语言 ； 软件工程 ；
2084	基于构件的软件工程技术探索	黄志伟	电子技术与软件工程	2014-08-01	期刊	0	15	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DZRU201415220&DbName=CJFDLAST2014&DbCode=CJFQ	本文从实践角度出发,以软件工程技术作为对象进行研究,分析各软件工程相互之间存在差别,并给出基于构件的软件工程概念模型,希望对相关工作人员有帮助。	软件工程 ； 对象 ； 构件 ；
2085	计算机软件工程项目管理分析	崔宁	电子技术与软件工程	2014-08-27 11:08	期刊	0	24	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DZRU201417072&DbName=CJFDLAST2014&DbCode=CJFQ	有效地工作管理是提高企业效益和促进企业发展的战略性因素。本文主要探讨了计算机软件工程项目管理内容中较常出现的问题,在分析了相关问题后提出了解决相关问题的具体措施。	计算机软件工程 ； 项目管理 ； 问题 ；
2086	基于构件的软件工程理论与方法分析	崔宁	电子技术与软件工程	2014-09-18 15:45	期刊	1	21	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DZRU201418065&DbName=CJFDLAST2014&DbCode=CJFQ	计算机技术目前已经取得了十分显著的发展,与之相关联的一系列新技术也在不断的开发中。软件作为一种高科技产品,传统的开发方式远远不能满足市场的需求。目前,我国市场上已经出现了大量遗留下来的软件系统,这些系统的规模不断扩大,使得人们开始考虑是否要将软件系统进行复用处理。本文主要讨论基于构件的软件工程理论和方法,旨在促进我国软件系统的发展提供建议。	软件工程 ； 方法 ； 软件系统 ；
2087	计算机软件工程管理探析	闫实	电子技术与软件工程	2014-09-18 15:45	期刊	3	49	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DZRU201418071&DbName=CJFDLAST2014&DbCode=CJFQ	随着信息工程建设的发展,计算机软件工程管理工作所具有的重要性也逐渐凸显,特别是在计算机软件工程项目的质量控制、进度控制以及成本控制方面,计算机软件工程管理工作发挥着重要的作用。本文在重点论述计算机软件工程管理工作中的质量控制与进度控制及主要方法的基础上,对计算机软件工程管理工作中的措施做出了探讨,同时对计算机软件工程管理发展中需要注意的问题进行了分析。	计算机 ； 软件工程 ； 质量控制 ； 进度控制 ； 管理措施 ；
2088	数据挖掘在软件工程领域中的应用浅析	徐赐发	电子技术与软件工程	2014-10-08 15:23	期刊	0	39	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DZRU201419162&DbName=CJFDLAST2014&DbCode=CJFQ	数据挖掘技术应用的范围愈加广泛,从已知数据库中了解、吸取有用的信息,这种吸取的过程便是数据挖掘。而软件工程领域中,企业为了研发更好、更优质的软件,在研发软件前已经习惯对现有信息进行收集和吸取。因此,数据挖掘技术应用在软件工程领域中非常可取。本文针对数据挖掘进行了概述,探讨了数据挖掘应用在软件工程领域中的发展,并对数据挖掘的过程和技术进行了粗浅的分析。	数据挖掘 ； 软件工程 ； 吸取资料 ； 信息存储 ；
